10000 204786
8194 8374 0.636351
8194 8390 1.45163
8194 8391 3.86431
8194 8443 1.35137
8194 8486 3.80001
8194 8509 2.46106
8194 8510 2.99957
8194 8640 4.18967
8194 8720 2.46505
8194 8781 2.71185
8194 8822 0.716394
8194 8835 4.43839
8194 8918 3.98554
8194 8926 0.710285
8194 8948 0.20509
8194 8951 3.84192
8194 8961 1.43419
8194 9009 1.68994
8194 9107 3.41798
8194 9238 1.40404
8194 9387 1.39099
8194 9445 3.62061
8194 9456 3.20216
8194 9506 4.19464
8194 9516 0.750626
8194 9598 2.58825
8194 9618 1.86308
8194 9636 1.03741
8194 9734 4.13755
8194 9740 4.58101
8194 9770 3.64819
8194 9813 3.54276
8194 9839 3.14678
8194 9848 0.847377
8194 9890 4.97825
8194 9952 1.83291
8194 9969 3.97417
8194 9982 1.35875
8195 8282 4.2121
8195 8325 4.63697
8195 8382 0.232777
8195 8411 4.32455
8195 8415 3.26052
8195 8439 3.91917
8195 8456 3.16272
8195 8468 4.36826
8195 8481 0.659836
8195 8537 0.700405
8195 8571 2.01455
8195 8577 2.27159
8195 8716 4.06433
8195 8730 1.07981
8195 8741 2.30837
8195 8773 4.04051
8195 8781 4.56649
8195 8786 4.33816
8195 8856 3.34358
8195 8864 4.20449
8195 8939 1.11825
8195 9015 0.244847
8195 9059 2.53462
8195 9073 4.77099
8195 9266 3.75177
8195 9444 2.00765
8195 9510 1.68025
8195 9515 2.15925
8195 9531 1.57799
8195 9533 0.354772
8195 9668 0.559456
8195 9742 2.07467
8195 9819 2.94509
8195 9853 3.26458
8195 9879 1.01142
8195 9936 2.13985
8195 9969 2.82488
8196 8301 1.28499
8196 8349 4.21721
8196 8376 2.08197
8196 8379 2.94874
8196 8537 2.51499
8196 8578 1.42586
8196 8607 3.24003
8196 8650 3.61457
8196 8665 4.66166
8196 8674 3.46073
8196 8841 0.694429
8196 8943 0.321477
8196 8990 1.5457
8196 9010 1.51309
8196 9099 4.35606
8196 9127 3.74233
8196 9321 4.52341
8196 9334 2.12621
8196 9399 4.915
8196 9504 2.97447
8196 9636 4.73772
8196 9663 0.495927
8196 9816 2.75299
8196 9887 1.59276
8196 9897 0.421135
8196 9926 2.58802
8196 9931 0.508551
8197 8264 2.19392
8197 8318 4.61323
8197 8380 0.930309
8197 8418 3.94868
8197 8459 3.33868
8197 8518 4.5796
8197 8569 3.31569
8197 8601 4.45077
8197 8656 3.21307
8197 8686 1.48039
8197 8704 3.48007
8197 8801 4.73005
8197 8914 4.0658
8197 8918 4.07195
8197 8940 2.32153
8197 9016 2.28475
8197 9042 3.13146
8197 9123 2.59151
8197 9202 1.32323
8197 9278 1.47991
8197 9386 1.23744
8197 9431 3.78212
8197 9442 4.73166
8197 9460 2.44728
8197 9478 4.42688
8197 9485 4.8192
8197 9491 0.839116
8197 9499 1.73327
8197 9530 2.19541
8197 9577 2.90391
8197 9604 1.61008
8197 9647 2.59454
8197 9679 2.39976
8197 9688 3.6542
8197 9762 1.61376
8197 9780 4.68956
8197 9867 0.367332
8197 9937 3.39195
8198 8223 2.78779
8198 8451 1.75103
8198 8469 1.127
8198 8486 2.66574
8198 8497 3.49183
8198 8565 1.86192
8198 8566 2.36881
8198 8589 0.250611
8198 8629 1.10209
8198 8640 2.97216
8198 8660 3.86914
8198 8669 1.48033
8198 8676 0.386537
8198 8865 1.90596
8198 8868 2.22248
8198 8928 3.25607
8198 8946 0.527827
8198 9047 3.68223
8198 9143 0.734519
8198 9150 3.61816
8198 9155 3.82414
8198 9161 3.68548
8198 9167 2.38406
8198 9407 4.67962
8198 9464 2.25267
8198 9517 0.696243
8198 9540 3.03485
8198 9577 4.43601
8198 9652 2.85189
8198 9724 3.00704
8198 9870 3.56831
8198 9877 4.48594
8198 9881 1.04451
8198 9935 0.333978
8198 9948 4.66166
8199 8402 2.80649
8199 8514 4.70158
8199 8520 4.65616
8199 8535 1.83344
8199 8623 3.12076
8199 8671 1.8029
8199 8812 1.36467
8199 8829 2.30323
8199 8852 4.15984
8199 8882 1.21359
8199 8917 1.48109
8199 8920 3.29834
8199 8990 1.462
8199 9014 2.19702
8199 9071 4.79527
8199 9176 2.96863
8199 9189 1.96503
8199 9239 3.85697
8199 9266 2.73549
8199 9287 0.674727
8199 9391 1.34346
8199 9396 2.2373
8199 9444 0.72348
8199 9487 1.58974
8199 9505 4.90208
8199 9549 3.37209
8199 9597 2.71521
8199 9599 2.76219
8199 9671 3.65014
8199 9711 0.829031
8199 9766 4.70044
8199 9819 0.971145
8199 9833 2.26306
8199 9890 2.54996
8199 9901 1.90035
8199 9970 2.02757
8200 8517 4.47983
8200 8594 4.68378
8200 8674 3.7336
8200 8686 0.278269
8200 8713 1.73172
8200 8727 0.225532
8200 8755 1.70585
8200 8789 3.79555
8200 8824 1.63815
8200 8960 4.58595
8200 9237 4.19604
8200 9238 2.08979
8200 9244 0.864891
8200 9259 3.25833
8200 9270 2.90461
8200 9271 0.466815
8200 9425 2.83957
8200 9426 4.24646
8200 9471 2.4021
8200 9614 1.57773
8200 9716 4.25935
8200 9723 4.33766
8200 9777 1.58468
8200 9868 2.60583
8200 9962 2.12609
8200 9993 2.2616
8201 8232 4.45937
8201 8260 2.05316
8201 8383 2.54823
8201 8400 4.69072
8201 8430 2.88601
8201 8470 1.80817
8201 8508 3.66155
8201 8554 4.73448
8201 8576 4.93251
8201 8674 4.56271
8201 8748 2.62313
8201 8762 3.87876
8201 8917 2.28587
8201 8951 3.9595
8201 9005 4.62157
8201 9066 4.56816
8201 9169 3.66694
8201 9216 2.60295
8201 9357 0.288255
8201 9391 2.10113
8201 9402 2.35487
8201 9519 4.8437
8201 9758 3.97911
8201 9801 0.830229
8201 9818 3.8502
8201 9947 2.93287
8201 9950 1.06267
8202 8343 0.158981
8202 8345 2.06881
8202 8455 3.62963
8202 8549 0.840505
8202 8551 2.9498
8202 8552 3.05883
8202 8562 0.757484
8202 8620 2.99067
8202 8622 2.98939
8202 8766 4.23481
8202 8789 0.167759
8202 8794 3.73261
8202 8855 3.63183
8202 8941 1.70635
8202 8971 1.19452
8202 9035 3.16579
8202 9068 0.984829
8202 9122 3.36271
8202 9141 2.63844
8202 9239 0.554768
8202 9301 4.33449
8202 9310 0.997158
8202 9334 2.79203
8202 9416 4.17891
8202 9457 4.76365
8202 9479 0.499478
8202 9513 2.59209
8202 9555 1.32463
8202 9564 1.0323
8202 9575 1.76147
8202 9746 0.322016
8202 9747 3.88948
8202 9822 2.32731
8202 9870 3.7984
8202 9914 2.04565
8203 8274 3.33448
8203 8291 1.67414
8203 8373 0.785948
8203 8412 2.72577
8203 8611 1.4575
8203 8612 1.15812
8203 8618 1.73004
8203 8661 4.02763
8203 8737 2.59793
8203 8741 2.5855
8203 8769 1.28914
8203 8826 4.03193
8203 8836 0.719157
8203 8840 3.26978
8203 8851 3.34367
8203 8942 1.55409
8203 8977 2.86959
8203 9069 4.36819
8203 9076 2.73899
8203 9105 1.90166
8203 9111 3.20915
8203 9156 1.55704
8203 9233 1.42844
8203 9257 0.587118
8203 9285 2.07891
8203 9350 0.327152
8203 9398 4.26157
8203 9587 0.383304
8203 9643 0.350923
8203 9648 3.58715
8203 9684 3.06981
8203 9736 3.88328
8203 9743 4.96608
8203 9755 0.956668
8203 9767 0.880289
8203 9847 3.43174
8203 9854 0.294722
8204 8224 1.36251
8204 8258 2.63811
8204 8383 0.453811
8204 8416 4.77155
8204 8482 3.53972
8204 8559 4.63883
8204 8572 2.98213
8204 8587 3.83492
8204 8631 0.470351
8204 8650 4.62374
8204 8664 0.452263
8204 8667 3.76403
8204 8685 4.16012
8204 8714 4.65787
8204 8788 1.51216
8204 8814 1.16052
8204 8824 1.63006
8204 8879 1.64192
8204 8931 0.409083
8204 8944 1.78065
8204 8964 0.925971
8204 8965 2.35834
8204 8986 2.02568
8204 9003 1.61626
8204 9015 1.32003
8204 9034 0.179662
8204 9064 3.88911
8204 9167 3.96776
8204 9180 4.04777
8204 9212 3.95897
8204 9216 4.72163
8204 9254 2.20781
8204 9353 4.45644
8204 9359 4.57549
8204 9404 3.71373
8204 9412 1.30047
8204 9465 2.97421
8204 9471 4.78965
8204 9498 0.289188
8204 9561 0.8318
8204 9580 2.95475
8204 9597 0.131367
8204 9653 4.17905
8204 9664 3.15316
8204 9751 3.7781
8204 9821 2.51811
8204 9834 2.64913
8204 9875 4.92282
8204 9905 0.883466
8204 9941 1.11122
8204 9944 2.31716
8204 9983 1.89343
8205 8217 4.0256
8205 8279 2.75994
8205 8283 4.09431
8205 8310 0.892024
8205 8320 2.64022
8205 8366 4.40003
8205 8383 3.99169
8205 8411 4.52597
8205 8492 2.19364
8205 8503 3.59158
8205 8509 2.29693
8205 8517 0.388047
8205 8518 0.28307
8205 8561 0.527048
8205 8654 3.88846
8205 8726 0.545818
8205 8818 3.18971
8205 8844 2.41806
8205 8888 4.84092
8205 8915 0.111969
8205 8944 1.36458
8205 8956 3.15278
8205 9180 2.86011
8205 9273 3.24692
8205 9282 2.54623
8205 9296 4.05255
8205 9297 4.63787
8205 9320 2.12861
8205 9376 2.81671
8205 9386 4.58014
8205 9414 0.387246
8205 9430 2.70679
8205 9437 4.6313
8205 9517 3.73913
8205 9656 4.8801
8205 9690 2.30465
8205 9812 1.66264
8205 9848 1.96935
8205 9897 0.681483
8205 9989 4.13567
8206 8251 1.03448
8206 8263 3.32688
8206 8272 1.44002
8206 8392 1.8875
8206 8528 4.79463
8206 8549 2.84317
8206 8561 4.54439
8206 8618 4.74521
8206 8652 1.03631
8206 8659 1.93549
8206 8710 3.86581
8206 8718 3.31557
8206 8780 2.05908
8206 8792 4.12229
8206 8821 1.31706
8206 8888 1.07034
8206 9088 3.45435
8206 9273 2.04716
8206 9291 2.67401
8206 9350 0.925559
8206 9387 0.173316
8206 9442 0.517306
8206 9569 0.192573
8206 9574 1.4838
8206 9588 3.16134
8206 9603 4.08517
8206 9658 2.20931
8206 9690 2.22109
8206 9844 4.33102
8206 9865 0.171802
8206 9874 2.42986
8206 9876 0.441182
8206 9886 3.4926
8206 9974 2.93423
8206 9987 0.885706
8207 8307 3.32406
8207 8393 4.23681
8207 8416 4.48473
8207 8446 3.72685
8207 8477 0.292613
8207 8523 3.22156
8207 8600 2.46585
8207 8603 2.39547
8207 8806 1.66486
8207 8827 1.41572
8207 8876 0.242865
8207 8890 2.35018
8207 8950 0.235088
8207 9150 4.04428
8207 9166 2.34277
8207 9188 1.64901
8207 9269 2.34517
8207 9303 1.26404
8207 9347 0.82477
8207 9556 2.26598
8207 9618 1.74993
8207 9685 2.55891
8207 9693 3.12325
8207 9716 3.39182
8207 9718 3.30271
8207 9724 4.71853
8207 9783 3.16838
8207 9817 1.3045
8207 9839 0.960321
8207 9902 1.83975
8207 9909 1.34599
8207 9910 2.89658
8207 9929 0.794217
8207 9956 3.14253
8208 8260 4.37072
8208 8343 2.60712
8208 8389 0.955481
8208 8423 4.11561
8208 8468 3.36529
8208 8486 1.70042
8208 8531 1.35437
8208 8593 0.614389
8208 8600 0.997629
8208 8603 4.60952
8208 8629 1.97725
8208 8642 2.29699
8208 8680 3.7664
8208 8684 4.38801
8208 8731 1.42583
8208 8806 1.3642
8208 8906 3.15828
8208 8950 2.86622
8208 8986 4.5044
8208 9194 2.0219
8208 9211 2.2516
8208 9253 0.430133
8208 9279 3.21384
8208 9283 4.16019
8208 9359 2.51038
8208 9429 4.83098
8208 9463 0.268302
8208 9474 2.13805
8208 9550 1.38377
8208 9725 1.30662
8208 9758 1.91567
8208 9781 0.141522
8208 9795 0.553464
8208 9806 0.705114
8208 9816 3.67852
8208 9889 4.01043
8208 9896 3.1004
8208 9984 0.252812
8209 8247 1.80069
8209 8280 0.707314
8209 8341 1.08145
8209 8380 2.22626
8209 8417 3.88291
8209 8495 4.81654
8209 8508 0.223724
8209 8515 0.54735
8209 8562 3.06825
8209 8589 1.16009
8209 8841 4.15318
8209 8911 4.34912
8209 8978 1.60836
8209 9034 2.0617
8209 9100 4.3529
8209 9103 4.3243
8209 9165 3.90947
8209 9238 4.06318
8209 9291 2.03742
8209 9328 0.837833
8209 9344 4.85605
8209 9399 4.15745
8209 9528 2.20523
8209 9585 3.98589
8209 9594 3.96049
8209 9622 3.45438
8209 9639 3.70352
8209 9681 4.98973
8209 9684 3.70499
8209 9694 3.68263
8209 9703 3.26345
8209 9745 0.963589
8209 9838 4.39994
8209 9856 4.11829
8209 9973 3.7179
8210 8307 3.85637
8210 8329 3.52772
8210 8352 2.28249
8210 8359 1.98084
8210 8379 4.38183
8210 8411 1.45901
8210 8503 1.27958
8210 8615 0.147554
8210 8636 2.75654
8210 8647 2.18465
8210 8786 0.804088
8210 8850 2.41865
8210 8864 0.973713
8210 8916 1.05668
8210 8927 4.96049
8210 8945 4.78889
8210 9017 3.88198
8210 9082 4.59651
8210 9129 4.17094
8210 9146 1.11168
8210 9206 0.629746
8210 9225 4.98773
8210 9380 4.18291
8210 9390 4.35934
8210 9426 3.18987
8210 9456 2.80046
8210 9475 0.815063
8210 9510 0.814506
8210 9563 3.01437
8210 9768 3.60914
8210 9845 1.90396
8211 8235 1.05833
8211 8277 3.81159
8211 8336 2.70761
8211 8384 4.36804
8211 8427 1.38854
8211 8484 4.01927
8211 8521 4.26765
8211 8594 3.59672
8211 8661 4.12245
8211 8705 2.33784
8211 8718 1.22153
8211 8743 3.83419
8211 8744 1.40545
8211 8816 0.604157
8211 8835 4.08376
8211 8840 3.67491
8211 8854 4.92037
8211 8935 0.364411
8211 8983 2.08334
8211 9001 1.69707
8211 9003 4.39148
8211 9036 3.74981
8211 9064 2.79469
8211 9073 0.854272
8211 9128 0.555583
8211 9168 0.555273
8211 9225 0.571859
8211 9241 1.20349
8211 9395 1.62125
8211 9420 2.48918
8211 9456 2.00571
8211 9502 4.6107
8211 9508 2.37468
8211 9519 0.469592
8211 9620 3.23571
8211 9634 1.04628
8211 9664 2.20616
8211 9683 0.371317
8211 9740 1.94581
8211 9745 1.69053
8211 9796 1.77176
8211 9853 4.83518
8211 9894 3.21444
8211 9927 2.20184
8211 9957 3.10773
8211 9989 3.62118
8212 8284 2.61777
8212 8290 0.418916
8212 8297 1.91286
8212 8404 3.732
8212 8413 2.66877
8212 8497 2.2192
8212 8513 1.6134
8212 8549 0.747184
8212 8567 4.05997
8212 8613 3.48784
8212 8631 2.11277
8212 8691 3.01664
8212 8765 4.98273
8212 9002 4.46292
8212 9048 4.49316
8212 9110 0.578799
8212 9122 0.143847
8212 9139 0.637784
8212 9147 0.29016
8212 9198 1.46368
8212 9241 2.98241
8212 9317 4.48501
8212 9344 2.60206
8212 9353 3.87399
8212 9371 3.80075
8212 9410 4.21843
8212 9430 1.45642
8212 9436 1.91462
8212 9537 0.845897
8212 9580 2.55715
8212 9639 1.90374
8212 9689 2.61486
8212 9753 3.50533
8212 9899 2.88738
8212 9950 3.69153
8213 8214 2.20066
8213 8300 1.59954
8213 8337 1.34945
8213 8423 4.6533
8213 8591 2.10472
8213 8609 1.36295
8213 8619 1.13837
8213 8638 1.56612
8213 8657 1.62932
8213 8683 4.16344
8213 8690 1.77821
8213 8738 3.4472
8213 8815 4.42571
8213 8889 1.54712
8213 9043 3.77194
8213 9091 1.05519
8213 9145 0.17611
8213 9213 0.966608
8213 9222 0.782642
8213 9288 2.76572
8213 9306 1.25822
8213 9390 4.67598
8213 9455 0.603124
8213 9468 0.115135
8213 9512 4.58745
8213 9522 1.66552
8213 9570 0.984474
8213 9578 0.82011
8213 9800 0.340743
8213 9801 2.84455
8213 9813 0.208111
8213 9815 0.918551
8213 9830 2.88685
8213 9907 2.28436
8213 9922 0.519956
8213 9988 1.56975
8214 8241 4.76136
8214 8297 4.16683
8214 8305 1.43147
8214 8313 4.6456
8214 8399 0.218999
8214 8517 4.64285
8214 8578 1.8819
8214 8598 2.5787
8214 8634 2.36452
8214 8731 0.25507
8214 8843 1.59794
8214 8946 2.68773
8214 8987 3.36691
8214 8991 0.897533
8214 9142 0.309025
8214 9166 1.26924
8214 9224 3.00742
8214 9308 3.35768
8214 9331 2.90146
8214 9351 3.22745
8214 9365 1.95028
8214 9451 0.159082
8214 9545 1.60881
8214 9558 3.67037
8214 9605 2.98674
8214 9734 2.42331
8214 9778 1.05718
8214 9794 3.87291
8214 9867 4.21172
8214 9875 3.16192
8214 9947 1.74339
8214 9948 3.104
8215 8354 4.59938
8215 8380 1.23912
8215 8424 1.26869
8215 8456 3.54995
8215 8457 0.291825
8215 8474 2.55471
8215 8545 4.1907
8215 8567 1.64298
8215 8616 4.7232
8215 8624 3.24318
8215 8724 0.664571
8215 8763 4.14127
8215 8799 4.97857
8215 8879 3.38148
8215 8892 1.8318
8215 9001 0.872317
8215 9043 0.439537
8215 9113 3.12962
8215 9128 1.98193
8215 9202 1.86675
8215 9312 0.375271
8215 9461 1.26053
8215 9489 2.07907
8215 9492 0.759449
8215 9494 3.31904
8215 9531 0.346967
8215 9538 3.76789
8215 9555 1.11199
8215 9583 1.80609
8215 9825 2.19441
8215 9831 1.4497
8215 9879 0.128061
8215 9969 1.57383
8216 8234 2.1657
8216 8261 1.42554
8216 8312 2.12825
8216 8343 3.56268
8216 8364 1.92603
8216 8412 0.241246
8216 8467 4.19366
8216 8476 3.07388
8216 8555 3.91993
8216 8581 4.45197
8216 8637 3.84931
8216 8662 2.2995
8216 8687 3.50211
8216 8845 4.31554
8216 8916 3.88293
8216 8934 4.28321
8216 8977 3.56953
8216 9035 3.49977
8216 9044 0.452685
8216 9105 4.10045
8216 9134 4.55388
8216 9175 1.68276
8216 9245 2.2338
8216 9270 0.813369
8216 9285 0.5159
8216 9309 2.53395
8216 9579 1.41342
8216 9580 1.43928
8216 9643 3.40718
8216 9647 1.03201
8216 9651 2.11539
8216 9709 0.930977
8216 9733 2.26863
8216 9789 0.149242
8216 9905 0.532656
8217 8245 4.13605
8217 8303 4.15732
8217 8309 4.25512
8217 8311 0.11189
8217 8317 2.34628
8217 8334 4.38614
8217 8346 3.23293
8217 8394 1.85693
8217 8451 2.90348
8217 8593 2.60108
8217 8627 0.677437
8217 8628 4.31155
8217 8691 4.08106
8217 8766 1.32349
8217 8813 0.568193
8217 8861 3.02997
8217 8961 3.60559
8217 8979 0.971963
8217 9144 0.905435
8217 9199 0.229592
8217 9327 1.65305
8217 9340 3.98121
8217 9354 3.18936
8217 9399 4.48968
8217 9403 2.7868
8217 9514 4.32048
8217 9701 3.56993
8217 9750 2.99357
8217 9779 0.662557
8217 9867 0.139552
8217 9880 3.10526
8217 9909 2.48435
8217 9919 4.9585
8217 9927 2.1399
8217 9937 1.48035
8217 9956 3.4927
8218 8272 2.2065
8218 8274 3.96339
8218 8310 1.56776
8218 8397 0.298841
8218 8411 0.625614
8218 8497 3.52772
8218 8622 3.96811
8218 8700 4.74719
8218 8743 0.624532
8218 8775 3.31161
8218 8854 1.07009
8218 8889 2.08037
8218 8922 2.16142
8218 8946 4.96581
8218 8968 2.19409
8218 8992 1.44728
8218 9130 3.9355
8218 9313 1.46251
8218 9407 3.99283
8218 9580 4.01694
8218 9718 2.15017
8218 9739 2.94461
8218 9765 4.16323
8218 9800 4.37362
8218 9822 2.80405
8218 9843 3.32721
8218 9851 1.20258
8218 9872 3.36388
8218 9888 1.8023
8218 9982 0.942269
8219 8252 3.73494
8219 8303 0.580639
8219 8327 4.89141
8219 8339 0.792043
8219 8390 2.79749
8219 8413 3.11614
8219 8455 1.69615
8219 8525 3.36107
8219 8531 1.10596
8219 8573 1.38772
8219 8625 1.99552
8219 8628 0.893509
8219 8721 4.9751
8219 8825 3.67501
8219 8867 1.77385
8219 8918 2.14708
8219 8929 2.74352
8219 8981 2.64104
8219 9004 3.42837
8219 9158 1.23527
8219 9212 0.8667
8219 9214 2.04474
8219 9358 3.05782
8219 9388 3.08994
8219 9403 2.84234
8219 9414 1.22035
8219 9424 2.9401
8219 9451 2.6502
8219 9560 4.47843
8219 9569 4.50265
8219 9637 0.229678
8219 9665 0.486545
8219 9684 0.458752
8219 9759 3.51935
8219 9772 3.7594
8219 9790 4.95298
8219 9817 3.91842
8219 9881 3.77983
8219 9899 4.22949
8220 8232 2.43285
8220 8235 0.461369
8220 8272 1.89837
8220 8306 0.740635
8220 8352 2.01144
8220 8394 4.1871
8220 8404 0.328394
8220 8456 1.23121
8220 8478 3.67772
8220 8537 1.62276
8220 8569 3.50179
8220 8585 1.66007
8220 8619 3.21299
8220 8680 0.694222
8220 8686 1.59923
8220 8727 0.301691
8220 8765 0.301474
8220 8769 3.85737
8220 8921 1.48598
8220 8950 2.11628
8220 9004 2.0633
8220 9175 3.41492
8220 9181 1.17393
8220 9278 4.68462
8220 9282 4.61207
8220 9317 2.07802
8220 9374 2.55099
8220 9384 0.8473
8220 9494 3.0495
8220 9503 4.22184
8220 9863 4.48482
8220 9986 3.4638
8221 8384 2.66692
8221 8575 4.90817
8221 8588 4.69361
8221 8600 4.99332
8221 8718 1.84684
8221 8726 0.4149
8221 8729 0.902184
8221 8842 3.88233
8221 8858 3.61177
8221 9105 0.126446
8221 9107 2.41039
8221 9154 1.73136
8221 9180 3.12476
8221 9196 4.36499
8221 9215 1.22817
8221 9247 0.541243
8221 9277 2.25619
8221 9298 0.68299
8221 9368 2.31605
8221 9452 2.60536
8221 9464 4.56305
8221 9496 2.94096
8221 9509 3.89131
8221 9568 0.447206
8221 9630 2.94698
8221 9643 0.153583
8221 9757 0.390719
8221 9761 0.49116
8221 9769 3.04827
8221 9797 2.87141
8221 9798 4.27846
8221 9873 2.22069
8221 9914 4.39466
8221 9989 0.398923
8222 8230 2.52101
8222 8236 0.849823
8222 8293 0.282278
8222 8556 3.26035
8222 8587 3.24365
8222 8714 0.513048
8222 8717 4.41116
8222 8756 3.32838
8222 8766 0.603491
8222 8888 1.73899
8222 8982 1.23755
8222 8992 1.92818
8222 9073 2.44589
8222 9155 1.2343
8222 9196 0.816508
8222 9224 3.93742
8222 9315 4.7121
8222 9319 4.20916
8222 9326 0.991384
8222 9460 0.228208
8222 9483 1.47917
8222 9606 3.64325
8222 9622 0.379097
8222 9686 4.76496
8222 9881 2.32981
8222 9885 3.1687
8222 9916 4.84416
8222 9970 4.14966
8223 8244 2.26602
8223 8302 0.974678
8223 8327 0.74072
8223 8338 1.58815
8223 8351 1.40267
8223 8353 2.56576
8223 8355 2.22748
8223 8423 2.60385
8223 8550 1.01836
8223 8583 1.38288
8223 8595 3.79115
8223 8651 2.68972
8223 8656 3.37684
8223 8715 0.892843
8223 8836 1.81397
8223 9030 2.44492
8223 9044 4.59021
8223 9206 2.30366
8223 9239 1.61102
8223 9246 3.95586
8223 9305 1.68913
8223 9342 4.50429
8223 9379 4.03266
8223 9439 2.09602
8223 9451 0.432658
8223 9677 4.41084
8223 9738 4.49043
8223 9790 4.21171
8223 9899 1.0962
8224 8232 1.66172
8224 8259 1.57194
8224 8318 1.93846
8224 8336 0.495894
8224 8386 3.04721
8224 8657 0.225171
8224 8682 4.7381
8224 8695 0.423153
8224 8743 4.6136
8224 8792 4.39697
8224 8827 1.29357
8224 8870 1.60055
8224 8913 0.826243
8224 8933 1.51561
8224 8938 1.06356
8224 9015 1.15219
8224 9060 4.52757
8224 9088 4.41377
8224 9137 4.6075
8224 9156 0.330703
8224 9157 4.01302
8224 9182 4.75859
8224 9202 0.291697
8224 9268 0.940462
8224 9332 4.07452
8224 9397 3.7423
8224 9417 4.90172
8224 9452 1.37581
8224 9493 1.43799
8224 9546 2.48043
8224 9555 4.24088
8224 9638 3.61802
8224 9661 2.50869
8224 9669 2.82784
8224 9676 4.03251
8224 9715 1.55934
8224 9780 2.9541
8224 9857 3.62719
8224 9875 3.10655
8224 9930 0.156068
8224 9970 1.18929
8224 9979 4.02441
8225 8256 0.874473
8225 8286 1.71085
8225 8310 0.329982
8225 8318 2.95663
8225 8349 4.54726
8225 8401 1.79192
8225 8415 4.86303
8225 8444 4.40033
8225 8492 2.28251
8225 8503 3.25728
8225 8568 4.93241
8225 8616 4.86957
8225 8624 0.745547
8225 8728 4.19548
8225 8745 2.04337
8225 8772 1.01454
8225 8816 2.06974
8225 8954 0.913745
8225 8957 4.42612
8225 8964 3.41056
8225 8967 1.45512
8225 9092 1.30157
8225 9121 1.8175
8225 9131 2.8224
8225 9132 1.8261
8225 9235 1.1825
8225 9248 0.81913
8225 9308 2.1198
8225 9546 2.17269
8225 9623 1.27854
8225 9764 1.05966
8225 9843 2.97018
8225 9985 2.24443
8225 9997 2.48974
8226 8372 4.60651
8226 8374 1.2704
8226 8383 4.32227
8226 8393 2.50745
8226 8395 1.95203
8226 8432 2.38172
8226 8520 4.81688
8226 8543 1.63879
8226 8553 2.69805
8226 8576 1.58913
8226 8586 2.38311
8226 8616 3.63769
8226 8645 4.31487
8226 8664 0.113843
8226 8750 4.00338
8226 8792 3.51006
8226 8876 4.20606
8226 8882 3.39925
8226 8916 2.11855
8226 9086 3.02507
8226 9193 0.448388
8226 9232 3.09793
8226 9302 1.96485
8226 9321 2.4243
8226 9342 2.1726
8226 9387 4.16351
8226 9578 1.19118
8226 9619 3.27676
8226 9640 4.61463
8226 9741 2.32619
8226 9760 3.23098
8226 9763 4.85604
8226 9814 2.05463
8226 9848 4.3709
8226 9857 2.94358
8226 9940 1.29965
8226 9944 2.55931
8227 8228 3.40636
8227 8278 2.05952
8227 8301 1.59586
8227 8362 1.08989
8227 8393 2.14106
8227 8518 2.80154
8227 8587 4.20763
8227 8630 2.17847
8227 8706 4.04939
8227 8753 3.34306
8227 8781 4.67526
8227 8870 0.793525
8227 8891 0.909939
8227 8942 3.65248
8227 8952 4.19208
8227 8987 2.78309
8227 8991 0.712647
8227 9008 2.63428
8227 9076 0.997519
8227 9294 2.66832
8227 9307 4.75573
8227 9323 3.07179
8227 9329 3.50559
8227 9511 2.46149
8227 9695 4.96292
8227 9951 3.99531
8227 9990 4.29728
8227 9996 4.34084
8228 8244 4.29519
8228 8292 3.96591
8228 8330 1.13605
8228 8333 1.46742
8228 8374 3.35303
8228 8448 0.367282
8228 8508 2.65091
8228 8537 4.28695
8228 8551 4.6488
8228 8678 1.23859
8228 8688 3.33149
8228 8734 0.642457
8228 8772 3.03355
8228 8775 0.451483
8228 8817 1.35912
8228 8875 0.437058
8228 8963 3.42073
8228 8971 3.17647
8228 8982 3.25617
8228 9000 1.01549
8228 9088 0.629803
8228 9091 2.62267
8228 9167 0.955363
8228 9196 1.5687
8228 9270 2.18917
8228 9296 2.55169
8228 9316 4.13943
8228 9344 0.704119
